"time"	"PX"	"PY"	"PZ"	"X"	"Y"	"Z"	"cell"	"eff"	"KM"	"n"	"ps0"	"psa"	"taumRNA"	"tauprot"	"Reaction1"	"Reaction10"	"Reaction11"	"Reaction12"	"Reaction2"	"Reaction3"	"Reaction4"	"Reaction5"	"Reaction6"	"Reaction7"	"Reaction8"	"Reaction9"	"a0tr"	"alpha"	"alpha0"	"atr"	"beta"	"kdmRNA"	"kdprot"	"ktl"	"tave"	"[PX]"	"[PY]"	"[PZ]"	"[X]"	"[Y]"	"[Z]"
46	2616.9402478309785	49.851053021957995	278.530712851364	4.294269921937033	0.08656714673142295	12.849846326862174	1.	20.	40.	5.	0.0005	0.5	2.	10.	1.4882805444770155	0.03183060531179099	0.030000025004470732	7.510208498904233	0.03000188684300245	4.453417376046542	29.765610889540312	0.600037736860049	89.06834752093086	181.3924754477887	3.4554116850114522	19.306277831227465	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	2616.9402478309785	49.851053021957995	278.530712851364	4.294269921937033	0.08656714673142295	12.849846326862174
47	2466.0408121084793	47.092385792463375	356.9098805202394	3.062714801001167	0.08656557692593385	16.18280349819657	1.	20.	40.	5.	0.0005	0.5	2.	10.	1.0614560645865863	0.030529890540062884	0.03000003365002571	9.21818843386404	0.030001342789878052	5.608532309165286	21.22912129173173	0.6000268557975611	112.17064618330572	170.932923605875	3.2641954437887213	24.73910773965909	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	2466.0408121084793	47.092385792463375	356.9098805202394	3.062714801001167	0.08656557692593385	16.18280349819657
48	2318.2879856078484	44.518449417710585	454.2247299536091	2.191270337288087	0.0865644757076307	20.063447200368675	1.	20.	40.	5.	0.0005	0.5	2.	10.	0.759436428067939	0.030158719586221856	0.03000004582999146	11.098617512054892	0.03000096113669705	6.953460929624438	15.18872856135878	0.600019222733941	139.06921859248874	160.6914780950075	3.0857837696786627	31.484459090794665	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	2318.2879856078484	44.518449417710585	454.2247299536091	2.191270337288087	0.0865644757076307	20.063447200368675
49	2175.5069059908938	42.116875683702006	572.7668939023346	1.5748919515080078	0.08656370942293491	24.452591388891957	1.	20.	40.	5.	0.0005	0.5	2.	10.	0.5458159579371629	0.03004978476251508	0.030000062977347846	13.093727065659374	0.03000069556265885	8.474622389297428	10.916319158743256	0.600013911253177	169.49244778594857	150.79464781762778	2.9193193634151764	39.70117576264805	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	2175.5069059908938	42.116875683702006	572.7668939023346	1.5748919515080078	0.08656370942293491	24.452591388891957
50	2038.8058206641924	39.87612388873883	714.2610614590815	1.1389946804451867	0.08656318502622701	29.266588943795526	1.	20.	40.	5.	0.0005	0.5	2.	10.	0.3947454757116785	0.030016508270867225	0.03000008711789523	15.13119541113447	0.030000513820609063	10.143026805499368	7.894909514233571	0.6000102764121813	202.86053610998735	141.31925063025903	2.76400228451384	49.50880409341161	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	2038.8058206641924	39.87612388873883	714.2610614590815	1.1389946804451867	0.08656318502622701	29.266588943795526
51	1908.7971124429248	37.78542565878206	879.6177843063082	0.8307525674883715	0.08656283878930232	34.38245294759846	1.	20.	40.	5.	0.0005	0.5	2.	10.	0.2879168999487502	0.03000582796061184	0.030000121112188277	17.134409505464873	0.030000393824034986	11.916050160681426	5.758337998975003	0.6000078764806998	238.32100321362853	132.3077336750778	2.6190861261642198	60.97045871623036	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	1908.7971124429248	37.78542565878206	879.6177843063082	0.8307525674883715	0.08656283878930232	34.38245294759846
52	1785.7536762968682	35.83473339542098	1068.7647247611224	0.6127871533720065	0.08656262856430066	39.6508366719693	1.	20.	40.	5.	0.0005	0.5	2.	10.	0.21237584382158053	0.03000220077736984	0.030000168996975718	19.033716405215937	0.030000320965601394	13.741932823009202	4.247516876431611	0.6000064193120279	274.83865646018404	123.77901258997314	2.483874441915337	74.08112556500978	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	1785.7536762968682	35.83473339542098	1068.7647247611224	0.6127871533720065	0.08656262856430066	39.6508366719693
53	1669.7189805747792	34.01467213359404	1280.5948718741593	0.4586604732088132	0.08656252866051092	44.913875889007045	1.	20.	40.	5.	0.0005	0.5	2.	10.	0.1589596069194896	0.030000891102977583	0.030000236466583088	20.77531532663206	0.030000286341586302	15.565963220242269	3.179192138389792	0.600005726831726	311.3192644048454	115.73610037128341	2.3577174087071646	88.76407248790979	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	1669.7189805747792	34.01467213359404	1280.5948718741593	0.4586604732088132	0.08656252866051092	44.913875889007045
54	1560.584246976165	32.31649459596175	1513.0415297574486	0.34967576237730913	0.08656252671181852	50.02339215297345	1.	20.	40.	5.	0.0005	0.5	2.	10.	0.12118838440099061	0.03000038701914643	0.030000331551197842	22.325652485169314	0.03000028566622098	17.33678661643902	2.423767688019812	0.6000057133244197	346.7357323287804	108.17145708177941	2.2400087114771594	104.8760470421482	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	1560.584246976165	32.31649459596175	1513.0415297574486	0.34967576237730913	0.08656252671181852	50.02339215297345
55	1458.1423762977079	30.732039241778576	1763.2593383389158	0.27261166080237914	0.08656262215204917	54.85533576006169	1.	20.	40.	5.	0.0005	0.5	2.	10.	0.09448000203646663	0.03000018005522727	0.030000465572194723	23.671141554912023	0.030000318743284373	19.01141066037795	1.8896000407293325	0.6000063748656875	380.22821320755907	101.07072769857349	2.130182635329642	122.21982389656141	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	1458.1423762977079	30.732039241778576	1763.2593383389158	0.27261166080237914	0.08656262215204917	54.85533576006169
56	1362.12546075198	29.253691119757793	2027.8699845708986	0.21811899636510404	0.0865628261090523	59.31815326689407	1.	20.	40.	5.	0.0005	0.5	2.	10.	0.0755942836785184	0.030000089492401606	0.030000654487167915	24.81456986707741	0.030000389429395213	20.558105346485167	1.5118856735703683	0.6000077885879043	411.1621069297033	94.41534226891513	2.027711352063162	140.56123623474582	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	1362.12546075198	29.253691119757793	2027.8699845708986	0.21811899636510404	0.0865628261090523	59.31815326689407
57	1272.2307275601502	27.874345346498732	2303.22588128527	0.17958681174754135	0.08656316269830118	63.354897864974944	1.	20.	40.	5.	0.0005	0.5	2.	10.	0.062240046114278975	0.030000047348261623	0.03000092078297963	25.770070263296393	0.030000506082339645	21.95713441488534	1.2448009222855796	0.6000101216467929	439.1426882977068	88.18431418300459	1.9321023886879827	159.64745258055802	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	1272.2307275601502	27.874345346498732	2303.22588128527	0.17958681174754135	0.08656316269830118	63.354897864974944
58	1188.1383398647326	26.58737304442584	2585.6526940281346	0.15234041780064875	0.08656367186329217	66.94043657866303	1.	20.	40.	5.	0.0005	0.5	2.	10.	0.05279716554192189	0.030000026554354572	0.030001296139151836	26.558204616308824	0.030000682545478614	23.199787439976053	1.0559433108384377	0.6000136509095724	463.9957487995211	82.35547403924134	1.842896266423926	179.22378747728283	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	1188.1383398647326	26.58737304442584	2585.6526940281346	0.15234041780064875	0.08656367186329217	66.94043657866303
59	1109.5234758939168	25.386589585899138	2871.645859098477	0.1330742952602918	0.08656441409275893	70.07572084664453	1.	20.	40.	5.	0.0005	0.5	2.	10.	0.04612003628233648	0.03000001571564819	0.030001825173668433	27.202024829334015	0.030000939782609724	24.28639416527872	0.9224007256467295	0.6000187956521945	485.7278833055744	76.90630690809388	1.7596642995498455	199.04732308007513	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	1109.5234758939168	25.386589585899138	2871.645859098477	0.1330742952602918	0.08656441409275893	70.07572084664453
60	1036.0643961058177	24.266225003355025	3158.010940173286	0.11945108262463938	0.08656547756499813	72.78095541950456	1.	20.	40.	5.	0.0005	0.5	2.	10.	0.04139859056805093	0.03000000977053958	0.030002570708977595	27.7243652359821	0.03000130835400183	25.22395702374433	0.8279718113610186	0.6000261670800365	504.4791404748866	71.81451150392898	1.6820065443908785	218.8966379358575	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	1036.0643961058177	24.266225003355025	3158.010940173286	0.11945108262463938	0.08656547756499813	72.78095541950456
